Index,A,B,C,D,Label,Rank
2757,False,False,True,False,False,0.41200000000000003
2758,True,True,True,True,True,0.8290000000000001
2760,False,False,False,True,False,0.552
2761,True,True,True,True,True,0.752
2762,True,True,False,True,False,0.555
2763,True,True,True,True,True,0.797
2764,True,True,True,True,True,0.9590000000000001
2765,False,False,False,True,False,0.405
2766,True,True,True,True,True,0.835
2767,False,False,False,False,False,0.175
2768,False,False,False,True,False,0.364
2769,True,True,True,True,True,0.98
2770,True,True,True,True,True,0.784
2771,True,True,True,True,True,0.777
2772,False,True,False,False,False,0.22899999999999998
2773,False,True,False,True,True,0.644
2774,True,True,True,False,False,0.593
2775,True,False,False,True,False,0.519
2776,False,False,False,False,False,0.153
2777,True,True,True,True,True,0.987
2778,False,False,False,True,False,0.33799999999999997
2779,True,True,True,False,False,0.541
2781,False,True,True,False,False,0.531
2782,True,True,True,True,True,0.9309999999999999
2783,False,False,False,False,False,0.107
2784,False,False,False,False,False,0.157
2785,False,True,False,True,False,0.541
2786,False,True,False,True,False,0.425
2787,True,False,False,True,False,0.486
2788,True,False,True,False,False,0.46
2789,True,False,True,False,False,0.423
2790,False,False,False,False,False,0.121
2791,True,False,True,True,True,0.9159999999999999
2792,False,True,False,True,False,0.524
2793,True,True,False,True,False,0.584
2794,True,False,True,False,False,0.39799999999999996
2795,True,True,False,False,False,0.28
2796,False,False,True,False,False,0.32
2797,True,True,False,False,False,0.38299999999999995
2798,False,False,False,False,False,0.068
2800,True,False,False,True,True,0.606
2801,False,True,True,True,True,0.6459999999999999
2802,False,False,False,True,False,0.473
2803,False,True,False,True,False,0.498
2804,False,False,True,False,False,0.28800000000000003
2805,True,False,True,True,True,0.894
2806,False,True,True,True,True,0.6579999999999999
2807,True,True,True,True,True,0.851
2808,True,True,True,True,True,0.81
2809,True,False,True,False,False,0.528
2810,False,False,False,True,False,0.436
2811,True,False,False,True,False,0.544
2812,False,False,False,True,False,0.425
2813,True,True,False,True,True,0.687
2814,True,False,True,True,True,0.92
2815,True,True,True,True,True,0.9329999999999999
2816,True,False,True,False,False,0.36200000000000004
2817,False,True,False,True,False,0.474
2818,True,False,True,True,True,0.815
2819,True,False,True,True,True,0.767
2820,True,False,True,True,True,0.888
2821,False,True,True,True,True,0.802
2823,True,False,False,True,False,0.585
2824,False,True,False,False,False,0.268
2825,False,False,False,True,False,0.364
2826,True,True,False,True,True,0.667
2827,True,True,True,True,True,0.9990000000000001
2828,True,False,True,False,False,0.447
2829,False,False,True,False,False,0.353
2830,False,True,False,True,True,0.65
2831,True,True,True,True,True,0.789
2832,True,False,False,True,False,0.537
2833,False,False,False,False,False,0.11900000000000001
2834,True,True,True,True,True,0.843
2835,True,True,False,True,True,0.74
2836,False,True,True,True,True,0.713
2837,True,False,False,True,True,0.6859999999999999
2839,False,True,False,True,False,0.586
2840,True,False,False,True,True,0.657
2841,True,True,True,True,True,0.8009999999999999
2842,False,True,False,False,False,0.188
2844,True,False,True,True,True,0.682
2845,False,False,False,True,False,0.429
2847,True,True,False,True,True,0.643
2848,False,True,True,True,True,0.867
2850,True,False,False,True,True,0.617
2851,False,False,True,False,False,0.267
2852,False,False,False,False,False,0.134
2853,False,False,True,True,True,0.767
2854,True,True,False,True,True,0.728
2855,True,True,True,True,True,0.813
2856,False,True,True,False,False,0.508
2857,True,True,True,True,True,0.932
2858,False,False,True,False,False,0.47
2859,True,False,False,True,False,0.5660000000000001
2860,False,False,False,True,False,0.32799999999999996
2861,False,False,True,False,False,0.379
2862,False,False,True,True,True,0.618
2863,True,True,False,True,True,0.6990000000000001
2864,True,False,True,True,True,0.772
2865,False,False,True,False,False,0.272
2866,False,True,False,False,False,0.099
2867,False,True,False,True,True,0.64
2868,True,False,True,True,True,0.852
2870,True,False,False,True,True,0.6459999999999999
2871,True,False,True,False,False,0.445
2872,False,False,True,True,True,0.743
2873,False,True,False,False,False,0.21899999999999997
2874,True,False,False,False,False,0.28800000000000003
2875,True,False,True,True,True,0.72
2876,False,False,False,False,False,0.19
2877,True,False,True,True,True,0.763
2878,False,False,False,False,False,0.22399999999999998
2879,False,True,True,True,True,0.687
2880,True,False,True,True,True,0.902
2881,True,False,True,True,True,0.907
2882,False,False,True,True,True,0.6659999999999999
2883,False,False,False,False,False,0.10099999999999999
2884,True,False,True,False,False,0.47600000000000003
2885,False,True,False,True,False,0.433
2886,True,True,True,True,True,0.823
2887,True,True,True,True,True,0.9059999999999999
2889,True,False,True,True,True,0.6890000000000001
2890,False,True,True,False,False,0.516
2891,True,False,True,False,False,0.583
2892,False,False,False,False,False,0.196
2893,False,False,True,False,False,0.249
2894,False,True,False,False,False,0.28600000000000003
2895,True,False,True,True,True,0.747
2896,False,False,True,True,True,0.726
2897,False,False,False,True,False,0.494
2898,True,False,True,False,False,0.467
2900,True,False,True,True,True,0.684
2901,False,True,True,True,True,0.7979999999999999
2902,False,False,True,False,False,0.461
2903,False,False,True,True,False,0.555
2905,False,True,False,True,False,0.586
2907,True,False,False,True,True,0.607
2908,True,True,True,True,True,0.9620000000000001
2910,True,True,False,True,True,0.638
2911,True,False,False,True,False,0.55
2912,False,True,True,True,True,0.79
2913,True,True,False,True,True,0.6940000000000001
2914,False,True,False,True,False,0.41
2915,False,False,False,False,False,0.11599999999999999
2916,False,True,True,True,True,0.8740000000000001
2917,False,False,True,False,False,0.341
2918,False,False,True,True,True,0.738
2919,False,False,False,True,False,0.35
2920,False,False,False,False,False,0.051
2921,True,True,True,True,True,0.9229999999999999
2922,True,True,False,True,True,0.728
2923,True,True,False,False,False,0.262
2924,False,True,False,True,False,0.491
2925,False,False,True,False,False,0.285
2926,False,False,False,False,False,0.08199999999999999
2927,True,True,False,False,False,0.267
2928,False,False,True,True,True,0.7140000000000001
2930,False,False,True,True,False,0.599
2931,True,False,True,False,False,0.377
2933,True,False,True,True,True,0.679
2934,False,True,True,False,False,0.519
2935,False,False,True,True,False,0.57
2936,True,True,True,True,True,0.853
2937,True,False,True,False,False,0.56
2938,True,False,True,True,True,0.774
2939,False,False,True,False,False,0.373
2940,False,False,True,True,True,0.7440000000000001
2941,False,False,False,False,False,0.001
2943,False,False,False,True,False,0.5589999999999999
2944,False,True,False,False,False,0.21899999999999997
2945,True,True,False,True,False,0.5579999999999999
2946,True,False,True,True,True,0.88
2947,False,False,True,True,True,0.708
2948,False,True,True,True,True,0.7390000000000001
2950,True,False,False,True,True,0.625
2952,True,False,False,True,True,0.627
2953,False,False,False,False,False,0.239
2954,False,True,True,False,False,0.496
2955,False,False,False,False,False,0.17300000000000001
2956,True,True,False,True,False,0.588
2957,True,True,False,True,False,0.575
2958,True,True,False,True,False,0.531
2960,True,False,True,True,True,0.685
2961,False,True,True,True,True,0.677
2962,True,False,False,False,False,0.225
2963,False,False,True,True,True,0.675
2964,False,True,False,False,False,0.11599999999999999
2965,True,True,False,True,True,0.675
2966,False,False,False,True,False,0.479
2967,True,False,False,False,False,0.349
2968,True,True,False,True,True,0.7390000000000001
2969,False,False,False,True,False,0.361
2970,False,True,False,True,False,0.502
2971,True,False,False,True,True,0.687
2972,False,True,True,True,True,0.805
2973,True,False,False,True,False,0.534
2974,True,False,True,True,True,0.871
2975,True,True,True,True,True,0.992
2976,False,False,False,False,False,0.249
2977,False,True,True,False,False,0.39299999999999996
2978,False,False,False,False,False,0.19899999999999998
2979,True,True,True,True,True,0.861
2980,False,True,True,False,False,0.462
2981,True,True,False,True,False,0.589
2982,False,False,False,True,False,0.345
2983,False,False,True,False,False,0.36
2984,False,False,False,False,False,0.175
2986,True,False,False,True,True,0.605
2987,False,False,False,False,False,0.017
2988,True,False,False,True,False,0.57
2989,True,True,True,True,True,0.873
2990,True,True,True,True,True,0.963
2991,False,True,False,False,False,0.303
2992,False,True,False,False,False,0.295
2993,False,True,False,True,False,0.54
2994,True,False,True,True,True,0.828
2995,False,True,False,False,False,0.10400000000000001
2996,True,False,True,True,True,0.888
2997,True,False,False,True,False,0.5770000000000001
2998,True,False,False,False,False,0.205
2999,False,False,True,False,False,0.423
3000,False,True,True,False,False,0.461
3001,True,False,False,False,False,0.358
3002,True,True,True,True,True,0.98
3003,False,True,False,False,False,0.195
3004,False,False,True,False,False,0.38
3005,True,True,True,True,True,0.894
3006,True,True,False,True,True,0.655
3007,False,True,True,False,False,0.46
3008,False,False,False,False,False,0.22699999999999998
3009,True,False,True,True,True,0.74
3010,False,False,False,False,False,0.109
3011,True,True,False,True,True,0.6659999999999999
3012,True,True,True,True,True,0.782
3013,False,False,False,True,False,0.38799999999999996
3014,False,True,False,False,False,0.256
3016,True,True,False,True,True,0.601
3017,True,False,True,False,False,0.517
3018,False,False,True,True,False,0.574
3020,True,False,True,True,True,0.6809999999999999
3021,False,False,False,True,False,0.529
3022,False,False,True,False,False,0.361
3023,True,True,False,True,True,0.715
3024,True,True,True,True,True,0.945
3025,True,False,True,True,True,0.9
3026,False,False,False,False,False,0.228
3027,False,True,False,False,False,0.319
3028,False,True,True,True,True,0.87
3029,False,False,True,False,False,0.359
3030,True,True,True,True,True,0.821
3031,False,False,False,True,False,0.348
3032,False,True,False,True,True,0.638
3033,True,True,False,True,True,0.76
3034,False,False,True,True,False,0.552
3035,False,True,False,False,False,0.21899999999999997
3036,False,True,True,True,True,0.872
3037,True,False,False,True,True,0.687
3038,True,True,True,True,True,0.924
3039,True,False,False,True,False,0.5589999999999999
3041,True,False,False,True,True,0.6409999999999999
3042,False,False,False,False,False,0.195
3043,True,False,True,True,True,0.722
3044,True,True,True,True,True,0.858
3045,True,False,True,True,True,0.748
3046,True,True,False,True,False,0.556
3047,False,True,True,True,True,0.7559999999999999
3048,False,False,False,False,False,0.14300000000000002
3049,False,True,False,True,True,0.643
3050,False,True,False,False,False,0.245
3051,True,False,True,True,True,0.853
3053,False,True,False,True,True,0.614
3054,False,False,False,False,False,0.079
3055,False,True,False,False,False,0.124
3056,False,False,True,False,False,0.32799999999999996
3057,True,True,False,True,True,0.731
3059,False,False,False,True,False,0.5539999999999999
3060,False,False,False,False,False,0.228
3061,False,False,True,True,True,0.649
3062,True,False,False,True,False,0.573
3063,False,False,True,False,False,0.45799999999999996
3064,True,False,False,True,True,0.693
3065,False,False,False,False,False,0.2
3066,False,False,True,True,False,0.5579999999999999
3068,True,True,False,True,True,0.626
3069,False,False,False,False,False,0.09300000000000001
3071,True,False,False,True,False,0.5920000000000001
3072,False,False,True,False,False,0.363
3073,False,False,True,False,False,0.376
3074,True,True,True,True,True,0.8690000000000001
3075,False,False,False,False,False,0.188
3077,True,False,True,True,True,0.6829999999999999
3078,False,True,True,False,False,0.49200000000000005
3079,True,False,True,True,True,0.7290000000000001
3080,True,False,True,False,False,0.47700000000000004
3081,True,True,True,True,True,0.87
3082,True,False,True,False,False,0.41600000000000004
3083,False,True,False,False,False,0.273
3084,True,False,False,True,False,0.528
3085,True,False,False,True,False,0.48200000000000004
3086,True,False,True,True,True,0.778
3087,True,True,True,True,True,0.917
3088,True,True,False,True,True,0.695
3089,False,False,False,False,False,0.127
3090,False,True,False,False,False,0.113
3091,True,True,False,True,True,0.75
3093,False,False,True,True,False,0.599
3094,False,True,False,True,False,0.423
3095,False,True,False,False,False,0.27399999999999997
3096,False,False,False,False,False,0.213
3097,True,True,False,True,False,0.58
3098,True,False,True,True,True,0.7290000000000001
3099,True,True,True,True,True,0.861
3100,True,False,True,False,False,0.525
3101,False,False,False,True,False,0.53
3102,True,False,False,True,False,0.579
3103,True,True,True,True,True,0.753
3104,True,True,False,True,False,0.5870000000000001
3105,False,True,True,True,True,0.7709999999999999
3106,False,True,False,True,False,0.469
3107,False,False,False,False,False,0.086
3108,True,False,False,True,False,0.5379999999999999
3109,False,False,True,True,True,0.6779999999999999
3111,False,True,False,True,True,0.624
3112,True,True,True,True,True,0.988
3113,True,True,False,True,True,0.764
3114,True,True,False,True,False,0.534
3115,True,False,False,False,False,0.36200000000000004
3116,False,True,False,False,False,0.307
3117,False,False,True,True,True,0.757
3118,False,False,False,True,False,0.541
3119,True,False,True,True,True,0.7609999999999999
3120,True,False,False,True,True,0.677
3121,False,True,True,False,False,0.48200000000000004
3122,False,True,True,True,True,0.69
3123,True,True,True,True,True,0.938
3125,True,True,False,True,True,0.62
3126,False,False,False,False,False,0.204
3127,False,True,True,False,False,0.501
3128,False,False,False,True,False,0.36200000000000004
3129,True,True,False,True,True,0.7040000000000001
3130,True,False,True,True,True,0.871
3131,True,True,True,True,True,0.8079999999999999
3132,True,False,True,False,False,0.375
3133,True,True,True,True,True,0.985
3134,True,False,True,True,True,0.884
3136,False,True,False,True,False,0.596
3137,True,False,True,False,False,0.474
3138,False,True,False,False,False,0.18899999999999997
3139,False,False,True,False,False,0.369
3140,False,False,False,False,False,0.02
3141,True,False,False,True,False,0.48200000000000004
3142,False,True,False,False,False,0.10800000000000001
3143,True,False,True,True,True,0.8320000000000001
3144,False,False,False,True,False,0.51
3146,True,False,True,True,True,0.684
3147,False,False,False,False,False,0.163
3148,True,False,True,True,True,0.7609999999999999
3149,True,True,True,True,True,0.919
3150,True,True,True,True,True,0.943
3151,False,True,False,False,False,0.32
3152,False,False,True,False,False,0.42200000000000004
3153,True,True,True,True,True,0.8270000000000001
3154,True,False,True,True,True,0.8909999999999999
3155,False,True,False,True,False,0.46799999999999997
3157,False,True,False,True,False,0.58
3158,True,False,True,False,False,0.355
3161,True,False,False,True,False,0.588
3162,True,True,False,True,True,0.679
3163,False,False,False,True,False,0.35200000000000004
3164,True,False,True,True,True,0.912
3165,True,False,True,False,False,0.496
3166,False,True,False,False,False,0.128
3167,True,True,False,True,False,0.5720000000000001
3168,True,True,True,True,True,0.813
3169,True,False,False,False,False,0.308
3170,False,False,True,False,False,0.298
3171,True,True,False,True,True,0.711
3173,False,True,False,True,True,0.62
3174,False,True,False,True,False,0.513
3175,True,False,True,True,True,0.8390000000000001
3176,False,False,True,True,False,0.5529999999999999
3177,True,True,True,True,True,0.8370000000000001
3178,True,False,False,True,False,0.465
3179,False,False,True,True,True,0.768
3180,False,True,True,True,True,0.662
3181,False,True,False,False,False,0.284
3182,False,False,True,True,True,0.7959999999999999
3183,False,False,False,False,False,0.065
3184,True,False,False,False,False,0.311
3186,False,True,False,True,False,0.5720000000000001
3187,True,False,True,True,True,0.91
3188,False,True,False,True,False,0.45
3189,False,True,False,True,False,0.42
3190,True,False,True,True,True,0.743
3191,False,False,True,True,True,0.687
3192,True,False,True,True,True,0.907
3193,True,False,False,True,False,0.5670000000000001
3194,True,False,False,False,False,0.151
3195,False,False,False,False,False,0.06
3196,False,False,True,False,False,0.44299999999999995
3197,False,False,False,False,False,0.077
3198,True,False,False,False,False,0.214
3199,True,False,True,True,True,0.818
3200,False,False,True,False,False,0.43200000000000005
3201,True,False,True,True,True,0.7979999999999999
3202,False,True,False,True,False,0.5429999999999999
3203,False,True,False,True,True,0.639
3204,False,False,True,False,False,0.429
3206,True,False,False,True,True,0.607
3208,True,True,False,True,True,0.616
3209,False,True,True,True,True,0.6890000000000001
3210,False,False,False,False,False,0.165
3211,False,True,False,False,False,0.192
3212,True,False,True,True,True,0.873
3213,True,True,False,False,False,0.358
3214,False,False,False,True,False,0.359
3215,True,True,True,True,True,0.895
3216,False,False,True,True,True,0.772
3217,True,True,True,True,True,0.991
3218,False,True,False,False,False,0.10400000000000001
3219,False,True,False,True,True,0.636
3220,True,True,True,True,True,0.973
3221,False,False,True,True,True,0.759
3222,True,True,False,True,False,0.585
3224,False,True,False,True,True,0.613
3225,True,False,False,False,False,0.248
3226,True,True,True,True,True,0.972
3227,False,False,True,False,False,0.317
3228,False,True,False,True,False,0.457
3229,False,False,False,False,False,0.214
3230,True,True,True,True,True,0.9470000000000001
3231,True,False,True,True,True,0.7140000000000001
3232,False,False,True,False,False,0.293
3233,True,True,True,True,True,0.773
3234,True,True,True,False,False,0.595
3235,False,False,False,True,False,0.37799999999999995
3237,True,True,False,True,True,0.652
3239,False,False,True,True,False,0.595
3240,True,False,True,False,False,0.37200000000000005
3241,True,True,False,True,True,0.738
3242,True,True,True,False,False,0.594
3243,False,False,False,True,False,0.501
3245,True,False,True,True,True,0.7
3246,False,False,False,True,False,0.42200000000000004
3247,True,False,False,True,False,0.575
3249,False,True,False,True,False,0.56
3251,False,True,False,True,False,0.599
3252,False,False,False,False,False,0.212
3253,False,False,False,False,False,0.113
3254,True,True,False,True,True,0.7609999999999999
3255,False,True,False,False,False,0.293
3256,True,False,True,True,True,0.833
3257,True,True,False,True,True,0.7090000000000001
3258,True,False,False,True,False,0.45899999999999996
3259,True,False,False,False,False,0.18600000000000003
3261,True,False,False,True,True,0.643
3262,False,True,True,True,True,0.636
3263,True,False,True,True,True,0.868
3264,True,True,True,True,True,0.8640000000000001
3265,True,True,True,True,True,0.968
3266,True,True,True,True,True,0.8170000000000001
3267,False,False,False,False,False,0.226
3268,True,True,True,True,True,0.843
3269,True,True,False,True,True,0.7709999999999999
3270,True,True,False,True,False,0.546
3271,False,True,True,True,True,0.84
3272,True,False,False,True,False,0.5770000000000001
3273,True,False,False,True,False,0.518
3274,False,True,False,True,False,0.456
3275,True,False,False,False,False,0.247
3276,False,False,False,True,False,0.34
3277,False,False,True,False,False,0.373
3278,False,False,True,False,False,0.254
3279,True,False,True,True,True,0.914
3280,True,False,True,False,False,0.575
3281,False,True,True,False,False,0.395
3282,True,True,True,True,True,1.0
3283,True,True,False,True,False,0.5770000000000001
3284,False,False,False,False,False,0.24
3285,False,True,True,False,False,0.341
3286,False,True,False,True,False,0.457
3288,True,False,True,True,True,0.703
3289,False,False,True,False,False,0.284
3290,False,False,True,False,False,0.27
3291,False,False,True,True,True,0.627
3292,False,False,False,False,False,0.156
3293,True,False,False,True,True,0.665
3294,False,False,False,False,False,0.161
3295,False,False,False,False,False,0.031
3296,False,False,False,False,False,0.018000000000000002
3297,True,True,True,True,True,0.9309999999999999
3299,True,False,False,True,False,0.59
3300,True,False,False,True,False,0.45299999999999996
3302,True,False,False,True,True,0.653
3303,False,True,False,True,True,0.6409999999999999
3304,False,False,True,False,False,0.327
3305,False,True,True,False,False,0.311
3306,False,False,False,False,False,0.044000000000000004
3308,True,False,True,False,False,0.589
3309,False,True,True,False,False,0.32799999999999996
3310,True,False,True,True,True,0.875
3311,True,True,False,True,True,0.746
3312,False,True,False,False,False,0.08199999999999999
3313,False,False,True,False,False,0.268
3314,False,False,False,False,False,0.163
3315,True,False,True,True,True,0.73
3316,True,False,True,False,False,0.474
3317,False,False,False,True,False,0.34700000000000003
3318,True,False,False,False,False,0.16699999999999998
3319,False,False,False,False,False,0.11199999999999999
3320,True,False,True,True,True,0.72
3321,False,True,True,False,False,0.45899999999999996
3322,False,False,True,False,False,0.389
3323,False,False,False,False,False,0.221
3324,True,True,True,True,True,0.983
3325,False,False,False,True,False,0.415
3326,False,False,True,False,False,0.272
3328,True,False,True,True,True,0.7
3329,True,True,True,True,True,0.7609999999999999
3330,True,True,True,True,True,0.7509999999999999
3331,False,False,True,True,True,0.612
3332,False,True,True,False,False,0.303
3333,False,False,True,False,False,0.40700000000000003
3334,False,False,False,False,False,0.08900000000000001
3335,False,False,False,False,False,0.062
3336,True,True,True,True,True,0.7959999999999999
3337,False,True,True,True,True,0.772
3338,True,True,False,True,False,0.541
3339,True,False,True,False,False,0.46299999999999997
3341,True,False,False,True,True,0.616
3342,True,True,False,True,False,0.58
3343,False,False,False,True,False,0.496
3344,True,True,False,True,True,0.665
3345,True,True,False,True,True,0.711
3346,True,True,True,True,True,0.9470000000000001
3347,True,False,True,False,False,0.435
3348,False,True,False,False,False,0.298
3349,False,False,True,False,False,0.27
3350,True,True,True,True,True,0.9620000000000001
3351,True,False,True,True,True,0.9159999999999999
3352,True,True,True,True,True,0.9890000000000001
3353,True,False,False,True,False,0.5379999999999999
3354,True,False,False,True,True,0.6859999999999999
3355,True,False,False,False,False,0.131
3356,False,False,False,False,False,0.133
3357,True,True,True,False,False,0.584
3359,True,False,False,True,False,0.591
3360,False,True,False,True,False,0.45
3361,True,False,True,False,False,0.355
3362,True,False,True,False,False,0.486
3363,False,True,False,False,False,0.29600000000000004
3364,False,False,True,False,False,0.42
3365,False,False,True,False,False,0.43799999999999994
3366,False,True,True,True,True,0.794
3367,True,False,True,True,True,0.899
3368,True,False,False,True,True,0.6970000000000001
3369,True,True,False,True,True,0.7490000000000001
3370,True,False,False,True,False,0.5589999999999999
3371,True,False,True,False,False,0.491
3372,True,True,True,True,True,0.884
3373,False,True,True,False,False,0.309
3374,False,True,True,True,True,0.7909999999999999
3375,False,False,True,False,False,0.358
3376,True,True,True,True,True,0.755
3377,False,False,True,False,False,0.4
3378,False,False,True,False,False,0.373
3379,False,False,False,False,False,0.226
3380,True,False,True,True,True,0.8340000000000001
3381,False,False,True,True,True,0.6829999999999999
3382,False,False,False,False,False,0.171
3383,True,False,True,False,False,0.581
3384,False,True,False,True,False,0.4
3385,False,True,False,False,False,0.23399999999999999
3386,True,False,True,False,False,0.39
3387,False,False,False,True,False,0.457
3388,True,True,True,True,True,0.82
3389,False,False,False,False,False,0.047
3390,False,False,False,False,False,0.109
3391,False,True,True,False,False,0.485
3392,True,True,True,True,True,0.815
3393,False,False,True,False,False,0.381
3394,True,False,True,True,True,0.89
3395,True,True,True,True,True,0.852
3396,True,False,True,True,True,0.7829999999999999
3397,False,True,False,True,True,0.647
3398,False,False,True,False,False,0.462
3399,False,False,True,False,False,0.361
3400,True,False,False,False,False,0.218
3401,True,False,False,False,False,0.157
3402,True,False,False,True,False,0.542
3403,False,True,False,False,False,0.10800000000000001
3404,True,True,True,True,True,0.855
3405,False,False,True,False,False,0.41700000000000004
3406,True,False,True,True,True,0.917
3407,True,False,False,True,False,0.556
3408,False,False,True,True,True,0.708
3409,False,False,False,False,False,0.161
3410,False,False,False,False,False,0.128
3411,True,True,False,True,True,0.6679999999999999
3412,False,True,True,False,False,0.465
3413,False,True,False,True,True,0.626
3414,True,True,True,True,True,0.866
3415,True,False,True,False,False,0.415
3416,True,False,True,True,True,0.826
3417,False,False,True,False,False,0.376
3418,False,True,False,False,False,0.147
3419,False,False,False,False,False,0.055999999999999994
3421,False,False,True,True,False,0.586
3422,True,True,False,True,True,0.67
3424,False,False,False,True,False,0.561
3426,True,True,False,True,True,0.6409999999999999
3427,True,False,True,False,False,0.44299999999999995
3428,True,False,True,True,True,0.8540000000000001
3429,True,False,False,False,False,0.171
3431,True,False,False,True,True,0.6
3432,False,False,True,False,False,0.444
3433,True,False,False,True,False,0.457
3434,False,True,False,False,False,0.078
3435,True,False,True,False,False,0.479
3436,False,False,True,False,False,0.44299999999999995
3437,False,True,False,False,False,0.247
3438,True,False,True,False,False,0.355
3439,False,True,True,False,False,0.382
3440,False,False,False,False,False,0.102
3441,False,False,False,True,False,0.513
3442,False,True,True,False,False,0.475
3443,True,False,True,True,True,0.71
3444,False,True,False,True,False,0.496
3445,True,False,True,True,True,0.902
3446,False,False,False,False,False,0.16899999999999998
3448,False,True,False,True,False,0.565
3449,False,True,False,False,False,0.28600000000000003
3450,False,True,False,False,False,0.162
3451,False,True,False,False,False,0.3
3452,False,False,False,False,False,0.051
3454,False,True,False,True,True,0.6
3455,True,True,False,False,False,0.299
3456,False,True,True,True,True,0.6459999999999999
3458,True,True,False,True,True,0.602
3459,False,True,True,False,False,0.366
3460,False,True,False,False,False,0.23399999999999999
3461,False,True,False,True,False,0.435
3462,True,False,True,True,True,0.83
3463,True,False,True,True,True,0.9079999999999999
3464,False,False,False,False,False,0.11800000000000001
3465,False,False,False,False,False,0.092
3466,True,True,True,True,True,0.8370000000000001
3467,False,False,True,True,True,0.7440000000000001
3468,False,True,False,True,False,0.444
3469,True,False,True,False,False,0.47200000000000003
3472,False,True,True,False,False,0.529
3473,False,False,True,False,False,0.449
3474,False,False,False,False,False,0.079
3475,False,False,True,True,True,0.7759999999999999
3476,False,False,False,False,False,0.222
3477,True,False,True,True,True,0.828
3478,True,False,False,True,False,0.58
3480,True,False,False,True,True,0.608
3481,True,False,True,False,False,0.457
3483,True,True,False,True,True,0.647
3484,False,False,False,True,False,0.439
3485,True,True,True,True,True,0.843
3486,False,True,True,False,False,0.33399999999999996
3487,True,False,False,True,True,0.6940000000000001
3488,True,False,True,True,True,0.8490000000000001
3489,False,False,False,False,False,0.05
3490,False,False,True,True,True,0.643
3491,False,True,False,False,False,0.237
3493,True,True,False,True,True,0.633
3494,True,True,True,True,True,0.875
3495,False,False,False,False,False,0.026000000000000002
3496,False,False,False,True,False,0.54
3497,False,False,False,True,False,0.521
3498,False,False,True,True,True,0.7709999999999999
3499,True,False,False,True,False,0.529
3500,False,False,False,False,False,0.033
3502,True,False,False,True,True,0.628
3504,False,False,True,True,False,0.579
3505,True,False,True,True,True,0.868
3506,True,True,False,True,False,0.573
3507,True,False,True,False,False,0.583
3508,True,False,True,True,True,0.711
3509,False,True,False,False,False,0.217
3510,True,False,True,True,True,0.914
3512,True,False,True,True,True,0.698
3513,True,False,False,True,True,0.659
3514,False,True,False,False,False,0.153
3515,True,True,True,True,True,0.9390000000000001
3516,False,False,False,False,False,0.165
3517,True,False,False,True,False,0.46299999999999997
3518,True,False,True,True,True,0.895
3519,False,False,False,False,False,0.225
3520,False,False,True,False,False,0.43700000000000006
3521,False,False,True,True,True,0.746
3522,False,False,True,False,False,0.365
3524,False,True,False,True,False,0.583
3525,True,False,False,False,False,0.141
3526,True,False,True,True,True,0.868
3527,False,True,False,False,False,0.085
3528,False,False,True,False,False,0.295
3530,False,True,False,True,False,0.5529999999999999
3531,True,True,False,True,False,0.573
3532,True,True,True,True,True,0.7609999999999999
3533,True,False,False,False,False,0.21100000000000002
3534,False,False,False,False,False,0.096
3536,True,False,False,True,True,0.602
3537,False,False,True,False,False,0.43799999999999994
3538,False,False,True,False,False,0.313
3539,True,True,False,True,True,0.705
3540,False,False,True,False,False,0.243
3541,True,True,True,True,True,0.8390000000000001
3542,True,False,True,False,False,0.456
3543,False,True,False,False,False,0.157
3544,False,False,False,False,False,0.105
3545,True,False,False,False,False,0.151
3546,False,False,False,False,False,0.043
3547,True,True,True,True,True,0.7979999999999999
3548,False,False,True,False,False,0.324
3549,True,True,False,True,False,0.54
3550,True,False,True,True,True,0.895
3551,True,False,False,False,False,0.141
3552,False,False,False,True,False,0.511
3553,False,False,True,True,True,0.642
3554,True,False,False,False,False,0.304
3555,False,False,False,True,False,0.43700000000000006
3556,True,False,False,True,False,0.539
3557,False,True,False,False,False,0.26
3558,False,True,False,False,False,0.285
3559,True,False,False,True,True,0.693
3560,True,False,True,False,False,0.4
3561,True,False,False,True,True,0.66
3562,False,False,False,False,False,0.07
3563,False,False,True,True,True,0.765
3564,False,False,False,False,False,0.162
3565,True,True,True,True,True,0.785
3566,False,False,True,False,False,0.466
3567,False,False,False,True,False,0.529
3568,True,True,True,True,True,0.835
3570,False,False,False,True,False,0.5660000000000001
3571,False,True,False,False,False,0.253
3573,True,True,True,False,True,0.622
3574,True,False,True,False,False,0.562
3575,False,True,True,True,True,0.643
3577,True,False,True,True,True,0.703
3579,True,False,False,True,True,0.644
3580,False,False,False,False,False,0.13
3581,True,False,True,True,True,0.847
3582,True,True,True,True,True,0.91
3583,True,True,False,True,True,0.772
3584,True,False,False,True,True,0.684
3585,False,True,False,False,False,0.098
3586,True,False,False,True,False,0.547
3587,False,False,True,True,False,0.557
3588,True,True,True,True,True,0.9990000000000001
3589,False,False,False,False,False,0.175
3590,True,False,True,True,True,0.727
3591,False,True,False,False,False,0.10400000000000001
3592,True,False,True,True,True,0.758
3593,True,False,True,True,True,0.797
3594,True,True,False,True,False,0.5720000000000001
3595,False,False,True,False,False,0.24100000000000002
3596,True,False,False,True,False,0.551
3597,False,False,False,False,False,0.185
3599,True,True,False,True,True,0.6459999999999999
